ANALYSIS_ID,STRATUM_1,STRATUM_2,STRATUM_3,STRATUM_4,STRATUM_5,COUNT_VALUE,MIN_VALUE,MAX_VALUE,AVG_VALUE,STDEV_VALUE,MEDIAN_VALUE,P10_VALUE,P25_VALUE,P75_VALUE,P90_VALUE
1802,3027970,199805,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199806,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199807,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199808,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199809,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199810,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199811,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199812,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199901,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199902,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199903,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199904,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199905,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199906,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199907,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199908,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199909,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199910,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199911,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,199912,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200001,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200002,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200003,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200004,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200005,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200006,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200007,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200008,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200009,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200010,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200011,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200012,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200101,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200102,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200103,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200104,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200105,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200106,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200107,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200108,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200109,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200110,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200111,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200112,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200201,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200202,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200203,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200204,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200205,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200206,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200207,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200208,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200209,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200210,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200211,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200212,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200301,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200302,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200303,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200304,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200305,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200306,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200307,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200308,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200309,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200310,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200311,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200312,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200401,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200402,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200403,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200404,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200405,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200406,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200407,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200408,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200409,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200410,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200411,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200412,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200501,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200502,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200503,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200504,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200505,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200506,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200507,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200508,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200509,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200510,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200511,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200512,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200601,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200602,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200603,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200604,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200605,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200606,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200607,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200608,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200609,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200610,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200611,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200612,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200701,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200702,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200703,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200704,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200705,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200706,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200707,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200708,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200709,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200710,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200711,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200712,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200801,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200802,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200803,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200804,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200805,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200806,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200807,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200808,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200809,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200810,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200811,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200812,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200901,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200902,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200903,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200904,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200905,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200906,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200907,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200908,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200909,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200910,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200911,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,200912,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201001,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201002,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201003,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201004,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201005,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201006,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201007,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201008,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201009,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201010,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201011,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201012,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201101,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201102,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201103,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201104,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201105,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201106,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201107,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201108,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201109,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201110,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201111,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201112,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201201,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201202,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201203,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201204,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201205,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201206,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201207,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201208,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201209,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201210,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201211,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201212,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201301,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201302,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201303,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201304,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201305,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201306,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201307,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201308,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201309,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201310,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201311,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201312,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201401,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201402,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201403,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201404,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201405,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201406,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201407,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201408,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201409,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201410,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201411,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201412,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201501,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201502,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201503,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201504,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201505,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201506,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201507,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201508,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201509,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201510,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201511,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201512,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201601,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201602,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201603,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201604,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201605,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201606,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201607,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201608,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201609,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201610,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201611,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201612,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201701,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201702,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201703,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201704,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201705,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201706,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201707,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201708,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201709,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201710,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201711,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201712,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201801,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201802,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201803,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201804,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201805,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201806,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201807,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201808,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201809,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201810,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201811,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201812,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201901,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201902,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201903,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201904,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201905,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201906,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201907,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201908,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201909,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201910,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201911,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,201912,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202001,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202002,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202003,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202004,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202005,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202006,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202007,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202008,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202009,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202010,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202011,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202012,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202101,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202102,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202103,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202104,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202105,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202106,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202107,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202108,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202109,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202110,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202111,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202112,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202201,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202202,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,3027970,202203,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA
